"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-05-19,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0738",5.00,0.00,"0851",2.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-05-20,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2033",29.00,1.00,"2142",23.00,1.00,0.00,"",0.00,48.00,1.00,300.00,0.00,4.00,0.00,0.00,19.00,
2017-05-20,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0733",0.00,0.00,"0838",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-20,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1019",0.00,0.00,"1130",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-20,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1213",0.00,0.00,"1321",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-05-21,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1422",31.00,1.00,"1528",25.00,1.00,0.00,"",0.00,47.00,1.00,300.00,25.00,0.00,0.00,0.00,0.00,
2017-05-21,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1609",30.00,1.00,"1720",23.00,1.00,0.00,"",0.00,49.00,1.00,300.00,0.00,0.00,0.00,0.00,23.00,
2017-05-21,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1059",0.00,0.00,"1212",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-21,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1236",0.00,0.00,"1343",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-05-21,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2000",10.00,0.00,"2113",10.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-21,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0950",0.00,0.00,"1103",1.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-22,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1945",0.00,0.00,"2058",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-22,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0729",0.00,0.00,"0841",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-22,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1403",12.00,0.00,"1518",14.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-05-22,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1550",10.00,0.00,"1716",17.00,1.00,0.00,"",0.00,52.00,1.00,300.00,3.00,0.00,7.00,0.00,7.00,
2017-05-22,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0809",0.00,0.00,"0913",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-05-22,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0937",0.00,0.00,"1052",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-22,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1054",0.00,0.00,"1232",17.00,1.00,0.00,"",0.00,56.00,1.00,300.00,0.00,0.00,17.00,0.00,0.00,
2017-05-22,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1255",15.00,1.00,"1419",22.00,1.00,0.00,"",0.00,61.00,1.00,300.00,5.00,0.00,7.00,0.00,10.00,
2017-05-23,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1350",0.00,0.00,"1457",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-23,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1536",0.00,0.00,"1658",0.00,0.00,0.00,"",0.00,60.00,1.00,300.00,,,,,,
2017-05-23,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0812",0.00,0.00,"0922",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-05-23,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0942",0.00,0.00,"1053",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-05-23,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1058",0.00,0.00,"1221",6.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-05-23,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1245",5.00,0.00,"1408",11.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2017-05-23,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1945",0.00,0.00,"2109",6.00,0.00,0.00,"",0.00,59.00,1.00,300.00,,,,,,
2017-05-23,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0726",0.00,0.00,"0854",5.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-24,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1947",0.00,0.00,"2059",0.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2017-05-24,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0729",0.00,0.00,"0902",13.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-24,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1344",0.00,0.00,"1520",16.00,1.00,0.00,"",0.00,57.00,1.00,300.00,0.00,0.00,16.00,0.00,0.00,
2017-05-24,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1554",14.00,0.00,"1710",11.00,0.00,0.00,"",0.00,58.00,1.00,300.00,,,,,,
2017-05-24,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0810",0.00,0.00,"0920",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-05-24,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1004",14.00,0.00,"1118",11.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-05-24,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1255",116.00,1.00,"1439",144.00,1.00,0.00,"",0.00,56.00,1.00,300.00,116.00,0.00,28.00,0.00,0.00,
2017-05-24,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1512",152.00,1.00,"1655",178.00,1.00,0.00,"",0.00,57.00,1.00,300.00,34.00,0.00,26.00,0.00,118.00,
2017-05-25,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1353",2.00,0.00,"1500",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-05-25,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1540",0.00,0.00,"1659",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-05-25,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0808",0.00,0.00,"0910",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-25,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0947",0.00,0.00,"1101",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-05-25,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1053",0.00,0.00,"1204",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-05-25,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1240",0.00,0.00,"1353",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-05-25,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1949",0.00,0.00,"2050",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-25,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0727",0.00,0.00,"0901",12.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-05-26,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1948",0.00,0.00,"2101",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-26,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0733",0.00,0.00,"0857",8.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-26,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1352",1.00,0.00,"1514",10.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-05-26,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1537",0.00,0.00,"1654",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-05-26,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0808",0.00,0.00,"0912",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-26,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0947",0.00,0.00,"1105",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-05-26,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1114",15.00,1.00,"1226",11.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-26,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1300",20.00,1.00,"1417",20.00,1.00,0.00,"",0.00,55.00,1.00,300.00,9.00,0.00,0.00,0.00,11.00,
2017-05-27,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1655",0.00,0.00,"1823",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-05-27,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1510",0.00,0.00,"1618",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-27,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1022",2.00,0.00,"1134",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-27,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1210",0.00,0.00,"1324",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-05-27,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2002",0.00,0.00,"2109",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-27,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0726",0.00,0.00,"0842",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-05-28,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1941",0.00,0.00,"2046",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-28,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0952",2.00,0.00,"1054",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-05-28,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2219",0.00,0.00,"2327",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-28,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1426",14.00,0.00,"1528",2.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-28,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1556",5.00,0.00,"1701",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-05-28,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1100",30.00,1.00,"1212",26.00,1.00,0.00,"",0.00,48.00,1.00,300.00,26.00,0.00,0.00,0.00,0.00,
2017-05-28,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1243",32.00,1.00,"1353",21.00,1.00,0.00,"",0.00,52.00,1.00,300.00,0.00,0.00,0.00,0.00,21.00,
2017-05-29,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1358",7.00,0.00,"1512",8.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-29,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1539",0.00,0.00,"1709",10.00,0.00,0.00,"",0.00,68.00,1.00,300.00,,,,,,
2017-05-29,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0943",0.00,0.00,"1043",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-29,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1053",0.00,0.00,"1200",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-29,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1237",0.00,0.00,"1338",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-29,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2019",29.00,1.00,"2140",37.00,1.00,0.00,"",0.00,48.00,1.00,300.00,21.00,0.00,8.00,0.00,8.00,
2017-05-29,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0732",0.00,0.00,"0836",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-30,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2003",13.00,0.00,"2115",12.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-05-30,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0733",0.00,0.00,"0840",0.00,0.00,0.00,"",0.00,43.00,1.00,300.00,,,,,,
2017-05-30,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1440",49.00,1.00,"1549",45.00,1.00,0.00,"",0.00,48.00,1.00,300.00,0.00,0.00,0.00,0.00,45.00,
2017-05-30,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1614",34.00,1.00,"1748",49.00,1.00,0.00,"",0.00,64.00,1.00,300.00,4.00,0.00,15.00,0.00,30.00,
2017-05-30,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0808",0.00,0.00,"0918",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-05-30,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0943",0.00,0.00,"1050",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-05-30,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1055",0.00,0.00,"1226",11.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-30,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1252",12.00,0.00,"1407",10.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-31,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2019",29.00,1.00,"2119",16.00,1.00,0.00,"",0.00,46.00,1.00,300.00,0.00,0.00,0.00,0.00,16.00,
2017-05-31,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0728",0.00,0.00,"0839",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-05-31,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1349",0.00,0.00,"1453",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-05-31,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1534",0.00,0.00,"1649",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-05-31,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0810",0.00,0.00,"0925",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-05-31,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0948",0.00,0.00,"1107",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-05-31,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1057",0.00,0.00,"1216",1.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2017-05-31,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1239",0.00,0.00,"1353",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-01,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1947",0.00,0.00,"2053",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-06-01,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0733",0.00,0.00,"0842",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-06-01,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1349",0.00,0.00,"1458",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-06-01,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1534",0.00,0.00,"1650",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-06-01,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0809",0.00,0.00,"0918",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-01,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0945",0.00,0.00,"1054",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-01,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1054",0.00,0.00,"1214",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-06-01,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1324",44.00,1.00,"1449",52.00,1.00,0.00,"",0.00,52.00,1.00,300.00,44.00,0.00,8.00,0.00,0.00,
2017-06-02,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1351",0.00,0.00,"1454",0.00,0.00,0.00,"",0.00,43.00,1.00,300.00,,,,,,
2017-06-02,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1538",0.00,0.00,"1645",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-06-02,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0808",0.00,0.00,"0923",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-06-02,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0950",0.00,0.00,"1118",11.00,0.00,0.00,"",0.00,64.00,1.00,300.00,,,,,,
2017-06-02,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1056",0.00,0.00,"1226",11.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-06-02,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1254",14.00,0.00,"1415",18.00,1.00,0.00,"",0.00,55.00,1.00,300.00,7.00,0.00,4.00,0.00,7.00,
2017-06-02,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1954",4.00,0.00,"2106",3.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-06-02,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0801",28.00,1.00,"0907",18.00,1.00,0.00,"",0.00,47.00,1.00,300.00,18.00,0.00,0.00,0.00,0.00,
2017-06-03,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2001",0.00,0.00,"2114",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-06-03,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0732",0.00,0.00,"0846",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-03,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1018",0.00,0.00,"1126",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-06-03,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1210",0.00,0.00,"1315",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-04,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1858",307.00,1.00,"2025",322.00,1.00,0.00,"",0.00,47.00,1.00,300.00,0.00,0.00,15.00,0.00,307.00,
2017-06-04,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","2046",307.00,1.00,"2217",320.00,1.00,0.00,"",0.00,55.00,1.00,300.00,0.00,0.00,13.00,0.00,307.00,
2017-06-04,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1053",0.00,0.00,"1244",29.00,1.00,0.00,"",0.00,47.00,1.00,300.00,0.00,0.00,29.00,0.00,0.00,
2017-06-04,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1307",27.00,1.00,"1454",57.00,1.00,0.00,"",0.00,77.00,1.00,300.00,27.00,0.00,30.00,0.00,0.00,
2017-06-04,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2010",20.00,1.00,"2116",13.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-06-04,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1215",145.00,1.00,"1357",175.00,1.00,0.00,"",0.00,75.00,1.00,300.00,145.00,0.00,30.00,0.00,0.00,
2017-06-05,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2108",78.00,1.00,"2223",80.00,1.00,0.00,"",0.00,47.00,1.00,300.00,0.00,5.00,2.00,0.00,73.00,
2017-06-05,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0728",0.00,0.00,"0842",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-05,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1348",0.00,0.00,"1511",7.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-06-05,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1537",0.00,0.00,"1720",21.00,1.00,0.00,"",0.00,53.00,1.00,300.00,0.00,0.00,21.00,0.00,0.00,
2017-06-05,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0811",0.00,0.00,"0923",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-06-05,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0951",1.00,0.00,"1058",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-05,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1333",154.00,1.00,"1438",143.00,1.00,0.00,"",0.00,48.00,1.00,300.00,143.00,0.00,0.00,0.00,0.00,
2017-06-05,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1506",146.00,1.00,"1619",142.00,1.00,0.00,"",0.00,56.00,1.00,300.00,0.00,0.00,0.00,0.00,142.00,
2017-06-06,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1350",0.00,0.00,"1531",27.00,1.00,0.00,"",0.00,57.00,1.00,300.00,0.00,0.00,27.00,0.00,0.00,
2017-06-06,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1559",19.00,1.00,"1713",14.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-06-06,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0808",0.00,0.00,"0915",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-06,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0942",0.00,0.00,"1052",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-06-06,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1054",0.00,0.00,"1220",5.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-06-06,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1244",4.00,0.00,"1421",24.00,1.00,0.00,"",0.00,52.00,1.00,300.00,4.00,0.00,20.00,0.00,0.00,
2017-06-06,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1946",0.00,0.00,"2056",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-06-06,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0836",63.00,1.00,"1003",74.00,1.00,0.00,"",0.00,61.00,1.00,300.00,63.00,0.00,11.00,0.00,0.00,
2017-06-07,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2009",19.00,1.00,"2113",10.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-06-07,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0732",0.00,0.00,"0840",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-06-07,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1346",0.00,0.00,"1456",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-06-07,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1537",0.00,0.00,"1646",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-06-07,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0804",0.00,0.00,"0913",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-06-07,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0949",0.00,0.00,"1100",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-07,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1058",0.00,0.00,"1247",32.00,1.00,0.00,"",0.00,53.00,1.00,300.00,0.00,0.00,32.00,0.00,0.00,
2017-06-07,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1312",32.00,1.00,"1430",33.00,1.00,0.00,"",0.00,52.00,1.00,300.00,1.00,0.00,1.00,0.00,31.00,
2017-06-08,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1349",0.00,0.00,"1456",0.00,0.00,0.00,"",0.00,43.00,1.00,300.00,,,,,,
2017-06-08,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1535",0.00,0.00,"1652",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-06-08,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0807",0.00,0.00,"0920",0.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
